Waste Stream,Location,Year,Scenario,additionalSpecification,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Unit
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Sm,6.048303981,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Ti,37.11459261,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Zn,125.914692,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,otherElements,10.72199342,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellBinder,,,0.824768725,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellBinder,plastics,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellBinder,plastics,undefinedElements,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellCasing,,,683.4583498,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellCasing,ferrousMetals,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellCasing,ferrousMetals,undefinedElements,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,,,279.0467518,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,H,218.2887891,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,K,614.4526999,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,Li,29.41675118,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,Na,98.14747823,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,O,1789.198287,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellSeparator,,,139.3859145,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellSeparator,plastics,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,batteryCellSeparator,plastics,undefinedElements,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,cathodeActiveMaterial,,,867.1068525,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,H,50.58581511,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,Ni,1896.968067,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,O,801.9501233,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorAnode,,,166.0534366,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorAnode,ferrousMetals,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorAnode,ferrousMetals,undefinedElements,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorCathode,,,131.1382272,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorCathode,ferrousMetals,,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_EV_NiMHCollectedAndTreated,battNiMH,currentCollectorCathode,ferrousMetals,undefinedElements,2749.229082,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,591.4662122,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,73.75882574,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,442.55903,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro1,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,536.2802839,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,720.9784222,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,89.90965284,Mg
BATT,EU27+4,2025,REC,,BATT_LIBAlloyToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,539.465323,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,anodeActiveMaterial,graphite,,10610.11674,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,anodeActiveMaterial,graphite,C,10610.11674,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,17.13839407,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,5782.132131,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,1050.848732,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1522.36231,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,2180.23002,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,4107.919619,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,7850.157626,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToHydro2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,582.713714,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,anodeActiveMaterial,graphite,C,1407.429222,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,anodeActiveMaterial,shadowMaterial,C,468.3567669,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,2.273403511,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,766.9983215,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,139.3948106,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,201.940964,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,289.2069444,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,544.9144676,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,1041.321365,Mg
BATT,EU27+4,2025,REC,,BATT_LIBBlackMassToPyro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,77.29682242,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,,,,53106.67035,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,anodeActiveMaterial,,,14082.4255,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,14056.71139,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,anodeActiveMaterial,shadowMaterial,C,14024.28311,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,58.14239108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellCasing,,,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellCasing,mixedMaterials,,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellCasing,mixedMaterials,undefinedElements,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellElectrolyte,,,6444.595197,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellElectrolyte,electrolytes,,6207.60647,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellElectrolyte,electrolytes,undefinedElements,6207.60647,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,235.9966854,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,236.9887269,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellSeparator,,,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellSeparator,polyolefines,,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,batteryCellSeparator,polyolefines,undefinedElements,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,,,24454.63405,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,24454.69496,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,43.65311113,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,2357.855282,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,804.4669551,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1637.381506,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,3087.837163,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,7816.520686,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,8260.834728,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,446.0846189,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorAnode,,,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorAnode,shadowMaterial,,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorCathode,,,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorCathode,shadowMaterial,,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBDismantled,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,,,,53106.67035,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,anodeActiveMaterial,,,14082.4255,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,14056.71139,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,anodeActiveMaterial,shadowMaterial,C,14024.28311,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,58.14239108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellCasing,,,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellCasing,mixedMaterials,,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellCasing,mixedMaterials,undefinedElements,1262.276845,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellElectrolyte,,,6444.595197,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellElectrolyte,electrolytes,,6207.60647,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellElectrolyte,electrolytes,undefinedElements,6207.60647,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,235.9966854,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,236.9887269,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellSeparator,,,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellSeparator,polyolefines,,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,batteryCellSeparator,polyolefines,undefinedElements,590.2616478,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,,,24454.63405,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,24454.69496,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,43.65311113,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,2357.855282,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,804.4669551,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1637.381506,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,3087.837163,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,7816.520686,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,8260.834728,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,446.0846189,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorAnode,,,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorAnode,shadowMaterial,,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,4395.353983,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorCathode,,,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorCathode,shadowMaterial,,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,1877.123123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,,,,38311.16696,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCables,,,2728.210348,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCables,shadowMaterial,,2728.210348,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCables,shadowMaterial,Cu,2728.210348,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCellTerminals,,,1480.287855,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCellTerminals,shadowMaterial,,1480.184303,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCellTerminals,shadowMaterial,Al,454.1113266,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackCellTerminals,shadowMaterial,Cu,1026.176528,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackModuleEnclosuresAndCoolantManifolds,,,6651.857809,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackModuleEnclosuresAndCoolantManifolds,shadowMaterial,,6651.857809,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackModuleEnclosuresAndCoolantManifolds,shadowMaterial,Fe,6651.857809,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackSupportFrame,,,18497.9111,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackSupportFrame,shadowMaterial,,18497.9111,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackSupportFrame,shadowMaterial,Fe,18497.9111,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackThermalInsulation,,,8952.899847,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackThermalInsulation,shadowMaterial,,8952.899847,Mg
BATT,EU27+4,2025,REC,,BATT_LIBEVSorted,battPackXEV,batteryPackThermalInsulation,shadowMaterial,Al,8952.899847,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,12.3297467,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,23.34781879,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,1.865023032,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,37.75316248,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,40.59594285,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,165.6655087,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,237.2555553,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,4.470293232,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,63.41168801,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,41.60795306,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro1,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,352.4109108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,2.273403511,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,46.01989929,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,49.48515777,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,201.940964,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,289.2069444,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,5.449144676,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSlagToHydro4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,77.29682242,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,,,,13135.41029,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,anodeActiveMaterial,,,413.4370389,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,anodeActiveMaterial,shadowMaterial,,413.4370389,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,anodeActiveMaterial,shadowMaterial,Li,413.4370389,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellBinder,,,96.54526564,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellBinder,plastics,,65.67705146,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellBinder,plastics,undefinedElements,65.67705146,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellBinder,undefinedMaterials,,30.86821419,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellBinder,undefinedMaterials,undefinedElements,30.86821419,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellCasing,,,6586.751491,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellCasing,ferrousMetals,,5432.477311,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellCasing,ferrousMetals,undefinedElements,5432.477311,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,,,1216.010608,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,organicSolvents,,857.127522,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,organicSolvents,undefinedElements,857.127522,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,,358.8830857,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Al,23.44719995,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,B,2.489541006,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Br,95.56969681,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Cl,171.4168824,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,F,17.50235854,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Ga,14.65714757,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Li,20.79948447,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellElectrolyte,shadowMaterial,O,13.00077503,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellSeparator,,,573.032274,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellSeparator,glass,,38.4210751,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellSeparator,glass,undefinedElements,38.4210751,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellSeparator,plastics,,534.6111989,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,batteryCellSeparator,plastics,undefinedElements,534.6111989,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,,,3619.790691,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,CFx,,309.3389124,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,CFx,undefinedElements,309.3389124,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,shadowMaterial,,3310.451779,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Cl,746.0755421,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Mn,571.4732978,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,shadowMaterial,O,1077.827372,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,cathodeActiveMaterial,shadowMaterial,S,915.0755667,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,currentCollectorCathode,,,629.8429235,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,currentCollectorCathode,shadowMaterial,,629.8429235,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,currentCollectorCathode,shadowMaterial,C,521.4757886,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiPrimary,currentCollectorCathode,shadowMaterial,undefinedElements,108.3671349,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiRechargeable,,,,191469.3569,Mg
BATT,EU27+4,2025,REC,,BATT_LIBSorted,battLiRechargeable,anodeActiveMaterial,,,40560.17891,Mg
